epoch,step,train_abs_error_E,train_abs_error_N,train_loss,train_loss_E,train_loss_N,train_loss_matrix,train_mae_matrix,train_percent_E,train_percent_N,train_percent_matrix,run_id
190,190,256.11083984375,825.838623046875,0.0018431418575346,65592.765625,682009.4375,0.0018431418575346,0.0220287330448627,0.0,0.0,100.0,4
191,191,256.0701904296875,825.6105346679688,0.001831404515542,65571.9453125,681632.75,0.001831404515542,0.0219719149172306,0.0,0.0,100.0,4
192,192,256.0068359375,824.8896484375,0.0018198089674115,65539.5,680442.9375,0.0018198089674115,0.0219122841954231,0.0,0.0,100.0,4
193,193,255.9272003173828,823.8057861328125,0.0018092121463268,65498.73046875,678656.0,0.0018092121463268,0.0218560732901096,0.0,0.0,100.0,4
194,194,255.8380126953125,822.5555419921875,0.0018002174329012,65453.08984375,676597.625,0.0018002174329012,0.0218111630529165,0.0,0.0,100.0,4
195,195,255.7456970214844,821.3950805664062,0.0017926337895914,65405.86328125,674689.875,0.0017926337895914,0.0217749997973442,0.0,0.0,100.0,4
196,196,255.65562438964844,820.5811767578125,0.0017854623729363,65359.796875,673353.4375,0.0017854623729363,0.0217436160892248,0.0,0.0,100.0,4
197,197,255.5708923339844,820.265625,0.001777765690349,65316.48046875,672835.6875,0.001777765690349,0.0217131748795509,0.0,0.0,100.0,4
198,198,255.49169921875,820.4212036132812,0.0017696118447929,65276.0078125,673090.9375,0.0017696118447929,0.0216815546154975,0.0,0.0,100.0,4
199,199,255.4159240722656,820.867431640625,0.0017618652200326,65237.29296875,673823.3125,0.0017618652200326,0.0216489750891923,0.0,0.0,100.0,4
0,0,630.2327270507812,14.14044189453125,0.011296615935862,397193.28125,199.9521026611328,0.011296615935862,0.0668573081493377,0.0,0.0,100.0,5
1,1,586.612548828125,109.43670654296876,0.0104859210550785,344114.28125,11976.392578125,0.0104859210550785,0.0643570646643638,0.0,0.0,100.0,5
2,2,547.4835815429688,195.5391845703125,0.0097488006576895,299738.28125,38235.57421875,0.0097488006576895,0.0619812831282615,0.0,0.0,100.0,5
3,3,512.739501953125,273.139892578125,0.0090800300240516,262901.78125,74605.3984375,0.0090800300240516,0.0597337745130062,0.0,0.0,100.0,5
4,4,481.9908447265625,343.052978515625,0.0084741851314902,232315.171875,117685.34375,0.0084741851314902,0.0576139837503433,0.0,0.0,100.0,5
5,5,454.8497924804688,405.9797973632813,0.0079260990023612,206888.328125,164819.59375,0.0079260990023612,0.0556161403656005,0.0,0.0,100.0,5
6,6,430.9719543457031,462.4887390136719,0.007431102450937,185736.828125,213895.828125,0.007431102450937,0.0537510514259338,0.0,0.0,100.0,5
7,7,410.0408325195313,513.1402587890625,0.0069843702949583,168133.484375,263312.9375,0.0069843702949583,0.0520071387290954,0.0,0.0,100.0,5
8,8,391.7300415039063,558.48193359375,0.0065816594287753,153452.421875,311902.0625,0.0065816594287753,0.0503691956400871,0.0,0.0,100.0,5
9,9,375.77679443359375,598.9957275390625,0.0062192110344767,141208.203125,358795.875,0.0062192110344767,0.0488359779119491,0.0,0.0,100.0,5
10,10,361.8816833496094,635.2000732421875,0.0058926781639456,130958.3515625,403479.125,0.0058926781639456,0.0474091470241546,0.0,0.0,100.0,5
11,11,349.7691345214844,667.5320434570312,0.0055986242368817,122338.4453125,445599.03125,0.0055986242368817,0.0460797771811485,0.0,0.0,100.0,5
12,12,339.20245361328125,696.3788452148438,0.0053338352590799,115058.3046875,484943.5,0.0053338352590799,0.0448420345783233,0.0,0.0,100.0,5
13,13,329.9945983886719,722.0856323242188,0.0050954571925103,108896.4375,521407.65625,0.0050954571925103,0.0436918921768665,0.0,0.0,100.0,5
14,14,321.9888610839844,744.9757080078125,0.0048808110877871,103676.828125,554988.8125,0.0048808110877871,0.0426240116357803,0.0,0.0,100.0,5
15,15,315.0257568359375,765.3361206054688,0.0046873604878783,99241.2265625,585739.375,0.0046873604878783,0.0416296832263469,0.0,0.0,100.0,5
16,16,308.9710693359375,783.42138671875,0.0045128194615244,95463.125,613749.0625,0.0045128194615244,0.0407014042139053,0.0,0.0,100.0,5
17,17,303.7127990722656,799.453369140625,0.0043551949784159,92241.4609375,639125.6875,0.0043551949784159,0.0398335307836532,0.0,0.0,100.0,5
18,18,299.15216064453125,813.630126953125,0.0042127151973545,89492.015625,661994.0,0.0042127151973545,0.0390206649899482,0.0,0.0,100.0,5
19,19,295.1991577148437,826.1345825195312,0.0040837987326085,87142.5390625,682498.375,0.0040837987326085,0.0382580459117889,0.0,0.0,100.0,5
20,20,291.7772216796875,837.125,0.0039671240374445,85133.9453125,700778.25,0.0039671240374445,0.0375456139445304,0.0,0.0,100.0,5
21,21,288.8104858398437,846.755615234375,0.0038612866774201,83411.5,716995.0625,0.0038612866774201,0.0368801318109035,0.0,0.0,100.0,5
22,22,286.2340087890625,855.1665649414062,0.0037651457823812,81929.90625,731309.875,0.0037651457823812,0.0362540408968925,0.0,0.0,100.0,5
23,23,283.98895263671875,862.4853515625,0.0036777225323021,80649.7265625,743881.0,0.0036777225323021,0.0356650240719318,0.0,0.0,100.0,5
24,24,282.02520751953125,868.8267822265625,0.0035981200635433,79538.21875,754860.0,0.0035981200635433,0.0351116433739662,0.0,0.0,100.0,5
25,25,280.300048828125,874.2947387695312,0.0035255383700132,78568.1171875,764391.3125,0.0035255383700132,0.0345929041504859,0.0,0.0,100.0,5
26,26,278.7773132324219,878.9822387695312,0.0034592640586197,77716.7890625,772609.75,0.0034592640586197,0.0341048426926136,0.0,0.0,100.0,5
27,27,277.4264221191406,882.9718627929688,0.0033986584749072,76965.421875,779639.3125,0.0033986584749072,0.0336450561881065,0.0,0.0,100.0,5
28,28,276.2199401855469,886.342041015625,0.0033431574702262,76297.453125,785602.1875,0.0033431574702262,0.0332113243639469,0.0,0.0,100.0,5
29,29,275.1343994140625,889.1649169921875,0.0032922499813139,75698.9375,790614.25,0.0032922499813139,0.032801978290081,0.0,0.0,100.0,5
30,30,274.1509704589844,891.5067138671875,0.0032454817555844,75158.7578125,794784.25,0.0032454817555844,0.0324153117835521,0.0,0.0,100.0,5
31,31,273.2544860839844,893.4267578125,0.0032024492975324,74668.015625,798211.375,0.0032024492975324,0.0320495702326297,0.0,0.0,100.0,5
32,32,272.431884765625,894.9772338867188,0.0031627912539988,74219.1328125,800984.25,0.0031627912539988,0.0317030996084213,0.0,0.0,100.0,5
33,33,271.67291259765625,896.2051391601562,0.0031261835247278,73806.171875,803183.625,0.0031261835247278,0.0313746258616447,0.0,0.0,100.0,5
34,34,270.96923828125,897.1524658203125,0.0030923406593501,73424.328125,804882.5625,0.0030923406593501,0.0310630500316619,0.0,0.0,100.0,5
35,35,270.3138732910156,897.8563842773438,0.0030610067769885,73069.59375,806146.0625,0.0030610067769885,0.0307671576738357,0.0,0.0,100.0,5
36,36,269.7009582519531,898.3495483398438,0.0030319488141685,72738.609375,807031.9375,0.0030319488141685,0.0304858461022377,0.0,0.0,100.0,5
37,37,269.1259765625,898.660888671875,0.0030049600172787,72428.7890625,807591.375,0.0030049600172787,0.0302202608436346,0.0,0.0,100.0,5
38,38,268.5849914550781,898.8158569335938,0.0029798520263284,72137.8984375,807869.9375,0.0029798520263284,0.0299704782664775,0.0,0.0,100.0,5
39,39,268.0748291015625,898.8367919921875,0.0029564597643911,71864.1171875,807907.5625,0.0029564597643911,0.0297341458499431,0.0,0.0,100.0,5
40,40,267.5928955078125,898.7432861328125,0.0029346316587179,71605.9609375,807739.5,0.0029346316587179,0.0295113027095794,0.0,0.0,100.0,5
41,41,267.1368408203125,898.5524291992188,0.0029142338316887,71362.09375,807396.4375,0.0029142338316887,0.0292990673333406,0.0,0.0,100.0,5
42,42,266.7046203613281,898.2791137695312,0.00289514567703,71131.3515625,806905.375,0.00289514567703,0.0290966741740703,0.0,0.0,100.0,5
43,43,266.29449462890625,897.936279296875,0.0028772556688636,70912.7578125,806289.5625,0.0028772556688636,0.0289031900465488,0.0,0.0,100.0,5
44,44,265.90496826171875,897.5350341796875,0.0028604660183191,70705.453125,805569.125,0.0028604660183191,0.0287179797887802,0.0,0.0,100.0,5
45,45,265.53466796875,897.0850830078125,0.0028446856886148,70508.65625,804761.625,0.0028446856886148,0.0285404436290264,0.0,0.0,100.0,5
46,46,265.1826171875,896.5948486328125,0.002829834120348,70321.8203125,803882.3125,0.002829834120348,0.028370164334774,0.0,0.0,100.0,5
47,47,264.8476257324219,896.071533203125,0.0028158375062048,70144.265625,802944.1875,0.0028158375062048,0.028206642717123,0.0,0.0,100.0,5
48,48,264.5289306640625,895.5214233398438,0.0028026297222822,69975.5546875,801958.625,0.0028026297222822,0.0280494540929794,0.0,0.0,100.0,5
49,49,264.2256774902344,894.94970703125,0.0027901495341211,69815.2109375,800935.0,0.0027901495341211,0.0278984084725379,0.0,0.0,100.0,5
50,50,263.93719482421875,894.3609619140625,0.0027783422265201,69662.84375,799881.5,0.0027783422265201,0.0277530997991561,0.0,0.0,100.0,5
51,51,263.6628112792969,893.759033203125,0.0027671575080603,69518.078125,798805.1875,0.0027671575080603,0.0276131629943847,0.0,0.0,100.0,5
52,52,263.402099609375,893.1470947265625,0.0027565504424273,69380.6640625,797711.75,0.0027565504424273,0.027478203177452,0.0,0.0,100.0,5
53,53,263.1544189453125,892.5278930664062,0.0027464791201055,69250.25,796606.0625,0.0027464791201055,0.027347894385457,0.0,0.0,100.0,5
54,54,262.9193115234375,891.9036865234375,0.0027369053568691,69126.5625,795492.1875,0.0027369053568691,0.027221955358982,0.0,0.0,100.0,5
55,55,262.69647216796875,891.2761840820312,0.0027277944609522,69009.4375,794373.25,0.0027277944609522,0.0271001756191253,0.0,0.0,100.0,5
56,56,262.4854431152344,890.6468505859375,0.0027191143017262,68898.609375,793251.8125,0.0027191143017262,0.026982607319951,0.0,0.0,100.0,5
57,57,262.285888671875,890.0169677734375,0.0027108360081911,68793.890625,792130.1875,0.0027108360081911,0.0268691536039114,0.0,0.0,100.0,5
58,58,262.0975341796875,889.3872680664062,0.0027029328048229,68695.1171875,791009.6875,0.0027029328048229,0.0267594885081052,0.0,0.0,100.0,5
59,59,261.92010498046875,888.758544921875,0.0026953800115734,68602.140625,789891.75,0.0026953800115734,0.026653254404664,0.0,0.0,100.0,5
60,60,261.7532958984375,888.1314086914062,0.0026881550438702,68514.7890625,788777.375,0.0026881550438702,0.0265501905232667,0.0,0.0,100.0,5
61,61,261.5968322753906,887.506103515625,0.0026812374126166,68432.90625,787667.0625,0.0026812374126166,0.0264501236379146,0.0,0.0,100.0,5
62,62,261.45050048828125,886.8829956054688,0.0026746075600385,68356.3671875,786561.4375,0.0026746075600385,0.0263528879731893,0.0,0.0,100.0,5
63,63,261.31402587890625,886.26220703125,0.0026682477910071,68285.0234375,785460.6875,0.0026682477910071,0.0262583512812852,0.0,0.0,100.0,5
64,64,261.187255859375,885.6439819335938,0.0026621425058692,68218.78125,784365.25,0.0026621425058692,0.0261665191501379,0.0,0.0,100.0,5
65,65,261.0697631835937,885.0282592773438,0.0026562758721411,68157.421875,783275.0,0.0026562758721411,0.0260774623602628,0.0,0.0,100.0,5
66,66,260.9613647460937,884.4151000976562,0.0026506357826292,68100.8359375,782190.0625,0.0026506357826292,0.0259914118796587,0.0,0.0,100.0,5
67,67,260.8617858886719,883.8045043945312,0.0026452078018337,68048.875,781110.375,0.0026452078018337,0.0259080715477466,0.0,0.0,100.0,5
68,68,260.7706298828125,883.1964111328125,0.0026399809867143,68001.3203125,780035.875,0.0026399809867143,0.0258271414786577,0.0,0.0,100.0,5
69,69,260.6876220703125,882.5908813476562,0.0026349446270614,67958.0390625,778966.6875,0.0026349446270614,0.0257485173642635,0.0,0.0,100.0,5
70,70,260.6123046875,881.9879150390625,0.0026300880126655,67918.7734375,777902.6875,0.0026300880126655,0.0256721042096614,0.0,0.0,100.0,5
71,71,260.5443420410156,881.387451171875,0.0026254025287926,67883.3515625,776843.8125,0.0026254025287926,0.0255978517234325,0.0,0.0,100.0,5
72,72,260.48321533203125,880.7894287109375,0.002620878862217,67851.5078125,775790.0,0.002620878862217,0.0255256108939647,0.0,0.0,100.0,5
73,73,260.4284973144531,880.1939086914062,0.0026165100280195,67823.0,774741.3125,0.0026165100280195,0.0254552830010652,0.0,0.0,100.0,5
74,74,260.3797607421875,879.6008911132812,0.0026122874114662,67797.6171875,773697.75,0.0026122874114662,0.0253868214786052,0.0,0.0,100.0,5
75,75,260.33648681640625,879.0103759765625,0.0026082042604684,67775.0859375,772659.25,0.0026082042604684,0.0253202784806489,0.0,0.0,100.0,5
76,76,260.2982177734375,878.42236328125,0.0026042542885988,67755.1640625,771625.875,0.0026042542885988,0.0252559464424848,0.0,0.0,100.0,5
77,77,260.26446533203125,877.8370361328125,0.00260043120943,67737.59375,770597.875,0.00260043120943,0.025194939225912,0.0,0.0,100.0,5
78,78,260.2347717285156,877.2545166015625,0.0025967294350266,67722.1328125,769575.5,0.0025967294350266,0.0251398459076881,0.0,0.0,100.0,5
79,79,260.2085876464844,876.6749877929688,0.0025931436102837,67708.5078125,768559.0625,0.0025931436102837,0.0250900462269783,0.0,0.0,100.0,5
80,80,260.185546875,876.0985717773438,0.0025896688457578,67696.515625,767548.6875,0.0025896688457578,0.0250424705445766,0.0,0.0,100.0,5
81,81,260.16510009765625,875.5255126953125,0.0025863000191748,67685.8828125,766544.9375,0.0025863000191748,0.0249963030219078,0.0,0.0,100.0,5
82,82,260.1468811035156,874.9560546875,0.0025830324739217,67676.3984375,765548.125,0.0025830324739217,0.0249512009322643,0.0,0.0,100.0,5
83,83,260.1304016113281,874.3904418945312,0.0025798631832003,67667.828125,764558.625,0.0025798631832003,0.0249070171266794,0.0,0.0,100.0,5
84,84,260.1153869628906,873.8289794921875,0.0025767877232283,67660.015625,763577.0625,0.0025767877232283,0.0248636733740568,0.0,0.0,100.0,5
85,85,260.10137939453125,873.27197265625,0.0025738014373928,67652.7265625,762603.9375,0.0025738014373928,0.0248211342841386,0.0,0.0,100.0,5
86,86,260.08807373046875,872.7196044921875,0.0025709019973874,67645.8046875,761639.5,0.0025709019973874,0.0247793737798929,0.0,0.0,100.0,5
87,87,260.0751953125,872.1722412109375,0.0025680852122604,67639.109375,760684.4375,0.0025680852122604,0.0247383695095777,0.0,0.0,100.0,5
88,88,260.0625,871.6301879882812,0.0025653482880443,67632.5,759739.1875,0.0025653482880443,0.0246981028467416,0.0,0.0,100.0,5
89,89,260.0497131347656,871.0936889648438,0.0025626884307712,67625.8515625,758804.1875,0.0025626884307712,0.0246585719287395,0.0,0.0,100.0,5
90,90,260.03662109375,870.5629272460938,0.0025601023808121,67619.046875,757879.8125,0.0025601023808121,0.0246197339147329,0.0,0.0,100.0,5
91,91,260.02313232421875,870.0382080078125,0.0025575878098607,67612.03125,756966.5,0.0025575878098607,0.0245815720409154,0.0,0.0,100.0,5
92,92,260.00897216796875,869.5197143554688,0.0025551419239491,67604.6640625,756064.5625,0.0025551419239491,0.0245440509170293,0.0,0.0,100.0,5
93,93,259.9941101074219,869.0076904296875,0.0025527626276016,67596.9375,755174.375,0.0025527626276016,0.0245071407407522,0.0,0.0,100.0,5
94,94,259.9784240722656,868.502197265625,0.0025504471268504,67588.78125,754296.0625,0.0025504471268504,0.0244708210229873,0.0,0.0,100.0,5
95,95,259.9618225097656,868.00341796875,0.0025481940247118,67580.1484375,753429.9375,0.0025481940247118,0.0244350656867027,0.0,0.0,100.0,5
96,96,259.9442443847656,867.511474609375,0.0025460000615566,67571.0078125,752576.1875,0.0025460000615566,0.0243998579680919,0.0,0.0,100.0,5
97,97,259.9257202148437,867.0263061523438,0.0025438638404011,67561.3828125,751734.625,0.0025438638404011,0.0243651960045099,0.0,0.0,100.0,5
98,98,259.9062194824219,866.5480346679688,0.0025417834986001,67551.2421875,750905.5,0.0025417834986001,0.0243310816586017,0.0,0.0,100.0,5
99,99,259.88580322265625,866.07666015625,0.0025397571735084,67540.6328125,750088.8125,0.0025397571735084,0.0242974981665611,0.0,0.0,100.0,5
100,100,259.864501953125,865.612060546875,0.0025377830024808,67529.5625,749284.25,0.0025377830024808,0.0242644287645816,0.0,0.0,100.0,5
101,101,259.84234619140625,865.1542358398438,0.0025358595885336,67518.046875,748491.875,0.0025358595885336,0.0242318771779537,0.0,0.0,100.0,5
102,102,259.81939697265625,864.7030639648438,0.0025339848361909,67506.1171875,747711.375,0.0025339848361909,0.0241998359560966,0.0,0.0,100.0,5
103,103,259.79571533203125,864.258544921875,0.0025321575812995,67493.8125,746942.8125,0.0025321575812995,0.0241682846099138,0.0,0.0,100.0,5
104,104,259.7713928222656,863.8204956054688,0.0025303759612143,67481.1796875,746185.875,0.0025303759612143,0.0241372212767601,0.0,0.0,100.0,5
105,105,259.7464294433594,863.388916015625,0.0025286383461207,67468.2109375,745440.4375,0.0025286383461207,0.0241066366434097,0.0,0.0,100.0,5
106,106,259.7209167480469,862.9636840820312,0.0025269435718655,67454.953125,744706.3125,0.0025269435718655,0.0240765251219272,0.0,0.0,100.0,5
107,107,259.69488525390625,862.5447387695312,0.0025252900086343,67441.4296875,743983.4375,0.0025252900086343,0.0240468606352806,0.0,0.0,100.0,5
108,108,259.6683654785156,862.1319580078125,0.0025236762594431,67427.65625,743271.5,0.0025236762594431,0.0240176320075988,0.0,0.0,100.0,5
109,109,259.641357421875,861.7252807617188,0.0025221009273082,67413.6328125,742570.4375,0.0025221009273082,0.023988826200366,0.0,0.0,100.0,5
110,110,259.6139221191406,861.32470703125,0.0025205633137375,67399.390625,741880.25,0.0025205633137375,0.0239604208618402,0.0,0.0,100.0,5
111,111,259.5860290527344,860.9300537109375,0.0025190615560859,67384.90625,741200.5625,0.0025190615560859,0.0239324122667312,0.0,0.0,100.0,5
112,112,259.5577087402344,860.5413818359375,0.0025175949558615,67370.203125,740531.5,0.0025175949558615,0.0239047929644584,0.0,0.0,100.0,5
113,113,259.5289611816406,860.1585083007812,0.0025161616504192,67355.28125,739872.6875,0.0025161616504192,0.0238775536417961,0.0,0.0,100.0,5
114,114,259.499755859375,859.7813720703125,0.0025147611740976,67340.125,739224.0,0.0025147611740976,0.0238506849855184,0.0,0.0,100.0,5
115,115,259.4700622558594,859.4100952148438,0.0025133916642516,67324.7109375,738585.6875,0.0025133916642516,0.02382418140769,0.0,0.0,100.0,5
116,116,259.4398498535156,859.0446166992188,0.00251205265522,67309.0390625,737957.625,0.00251205265522,0.023798044770956,0.0,0.0,100.0,5
117,117,259.4090881347656,858.684814453125,0.0025107422843575,67293.078125,737339.625,0.0025107422843575,0.0237722732126712,0.0,0.0,100.0,5
118,118,259.3777160644531,858.330810546875,0.0025094598531723,67276.796875,736731.75,0.0025094598531723,0.0237468630075454,0.0,0.0,100.0,5
119,119,259.34576416015625,857.9824829101562,0.0025082034990191,67260.2265625,736133.9375,0.0025082034990191,0.0237218104302883,0.0,0.0,100.0,5
120,120,259.3131103515625,857.6398315429688,0.0025069736875593,67243.2890625,735546.0625,0.0025069736875593,0.0236971266567707,0.0,0.0,100.0,5
121,121,259.27978515625,857.3029174804688,0.0025057673919945,67226.0078125,734968.3125,0.0025057673919945,0.0236728154122829,0.0,0.0,100.0,5
122,122,259.2457275390625,856.9716796875,0.0025045853108167,67208.34375,734400.4375,0.0025045853108167,0.0236488617956638,0.0,0.0,100.0,5
123,123,259.2108764648437,856.6460571289062,0.00250342534855,67190.28125,733842.4375,0.00250342534855,0.0236252564936876,0.0,0.0,100.0,5
124,124,259.1752319335937,856.3260498046875,0.0025022863410413,67171.8046875,733294.3125,0.0025022863410413,0.0236019939184188,0.0,0.0,100.0,5
125,125,259.13873291015625,856.0116577148438,0.0025011680554598,67152.8828125,732755.9375,0.0025011680554598,0.0235790722072124,0.0,0.0,100.0,5
126,126,259.1014099121094,855.7028198242188,0.0025000688619911,67133.5390625,732227.3125,0.0025000688619911,0.0235564652830362,0.0,0.0,100.0,5
127,127,259.0632019042969,855.3994750976562,0.0024989878293126,67113.7421875,731708.25,0.0024989878293126,0.0235341787338256,0.0,0.0,100.0,5
128,128,259.02410888671875,855.1016235351562,0.0024979235604405,67093.4921875,731198.8125,0.0024979235604405,0.0235122069716453,0.0,0.0,100.0,5
129,129,258.9841003417969,854.8091430664062,0.0024968755897134,67072.765625,730698.6875,0.0024968755897134,0.0234905462712049,0.0,0.0,100.0,5
130,130,258.9431457519531,854.5220947265625,0.0024958418216556,67051.5546875,730208.0,0.0024958418216556,0.0234691966325044,0.0,0.0,100.0,5
131,131,258.9012451171875,854.2403564453125,0.0024948217906057,67029.8515625,729726.5625,0.0024948217906057,0.0234481655061244,0.0,0.0,100.0,5
132,132,258.8583679199219,853.9638061523438,0.0024938138667494,67007.65625,729254.1875,0.0024938138667494,0.0234274454414844,0.0,0.0,100.0,5
133,133,258.8145751953125,853.6924438476562,0.0024928178172558,66984.984375,728790.8125,0.0024928178172558,0.0234070364385843,0.0,0.0,100.0,5
134,134,258.7698669433594,853.4261474609375,0.0024918322451412,66961.84375,728336.1875,0.0024918322451412,0.0233869235962629,0.0,0.0,100.0,5
135,135,258.7242736816406,853.1648559570312,0.0024908557534217,66938.25,727890.25,0.0024908557534217,0.0233671050518751,0.0,0.0,100.0,5
136,136,258.67779541015625,852.908447265625,0.0024898871779441,66914.203125,727452.8125,0.0024898871779441,0.0233475714921951,0.0,0.0,100.0,5
137,137,258.6304931640625,852.6567993164062,0.0024889265187084,66889.734375,727023.625,0.0024889265187084,0.0233283229172229,0.0,0.0,100.0,5
138,138,258.5823669433594,852.4097900390625,0.0024879709817469,66864.84375,726602.4375,0.0024879709817469,0.0233093593269586,0.0,0.0,100.0,5
139,139,258.53350830078125,852.1672973632812,0.0024870198685675,66839.578125,726189.125,0.0024870198685675,0.0232907012104988,0.0,0.0,100.0,5
140,140,258.4838562011719,851.9293212890625,0.0024860720150172,66813.90625,725783.5625,0.0024860720150172,0.0232723914086818,0.0,0.0,100.0,5
141,141,258.4335021972656,851.6956176757812,0.0024851264897733,66787.875,725385.4375,0.0024851264897733,0.023254495114088,0.0,0.0,100.0,5
142,142,258.3824768066406,851.4662475585938,0.0024841809645295,66761.5078125,724994.75,0.0024841809645295,0.0232370682060718,0.0,0.0,100.0,5
143,143,258.3307189941406,851.240966796875,0.0024832347407937,66734.7578125,724611.1875,0.0024832347407937,0.0232200305908918,0.0,0.0,100.0,5
144,144,258.2783508300781,851.019775390625,0.0024822866544127,66707.703125,724234.6875,0.0024822866544127,0.023203320801258,0.0,0.0,100.0,5
145,145,258.225341796875,850.802490234375,0.0024813348427414,66680.328125,723864.875,0.0024813348427414,0.0231868978589773,0.0,0.0,100.0,5
146,146,258.1717529296875,850.589111328125,0.0024803772103041,66652.65625,723501.8125,0.0024803772103041,0.0231707599014043,0.0,0.0,100.0,5
147,147,258.1175231933594,850.3794555664062,0.0024794125929474,66624.65625,723145.1875,0.0024794125929474,0.0231548883020877,0.0,0.0,100.0,5
148,148,258.062744140625,850.1734008789062,0.002478438662365,66596.3828125,722794.8125,0.002478438662365,0.0231392718851566,0.0,0.0,100.0,5
149,149,258.0073547363281,849.970947265625,0.0024774547200649,66567.796875,722450.625,0.0024774547200649,0.0231239087879657,0.0,0.0,100.0,5
150,150,257.951416015625,849.7718505859375,0.0024764577392488,66538.9296875,722112.1875,0.0024764577392488,0.02310879714787,0.0,0.0,100.0,5
151,151,257.8949279785156,849.5759887695312,0.0024754467885941,66509.796875,721779.375,0.0024754467885941,0.0230939127504825,0.0,0.0,100.0,5
152,152,257.8379211425781,849.3834228515625,0.002474419074133,66480.390625,721452.1875,0.002474419074133,0.0230792574584484,0.0,0.0,100.0,5
153,153,257.7803649902344,849.1939697265625,0.0024733731988817,66450.71875,721130.375,0.0024733731988817,0.023064836859703,0.0,0.0,100.0,5
154,154,257.72235107421875,849.0076293945312,0.0024723068345338,66420.8125,720813.9375,0.0024723068345338,0.0230506379157304,0.0,0.0,100.0,5
155,155,257.6638488769531,848.8240966796875,0.0024712167214602,66390.65625,720502.375,0.0024712167214602,0.0230366624891757,0.0,0.0,100.0,5
156,156,257.6049194335937,848.643310546875,0.0024701016955077,66360.296875,720195.4375,0.0024701016955077,0.023022910580039,0.0,0.0,100.0,5
157,157,257.5455627441406,848.4649658203125,0.0024689575657248,66329.71875,719892.8125,0.0024689575657248,0.0230093859136104,0.0,0.0,100.0,5
158,158,257.4858093261719,848.288818359375,0.0024677836336195,66298.9453125,719593.9375,0.0024677836336195,0.0229960847645998,0.0,0.0,100.0,5
159,159,257.4257202148437,848.1146240234375,0.0024665754754096,66268.0,719298.4375,0.0024665754754096,0.0229830034077167,0.0,0.0,100.0,5
160,160,257.3652648925781,847.942138671875,0.002465330529958,66236.8828125,719005.875,0.002465330529958,0.0229701474308967,0.0,0.0,100.0,5
161,161,257.30450439453125,847.77099609375,0.0024640457704663,66205.609375,718715.6875,0.0024640457704663,0.0229575112462043,0.0,0.0,100.0,5
162,162,257.24346923828125,847.6010131835938,0.0024627177044749,66174.203125,718427.5,0.0024627177044749,0.0229450985789299,0.0,0.0,100.0,5
163,163,257.18218994140625,847.4317016601562,0.0024613426066935,66142.6796875,718140.5,0.0024613426066935,0.0229329150170087,0.0,0.0,100.0,5
164,164,257.12066650390625,847.2628173828125,0.0024599169846624,66111.0390625,717854.3125,0.0024599169846624,0.0229209549725055,0.0,0.0,100.0,5
165,165,257.0589599609375,847.0940551757812,0.0024584364145994,66079.3125,717568.3125,0.0024584364145994,0.022909227758646,0.0,0.0,100.0,5
166,166,256.9971008300781,846.925048828125,0.0024568967055529,66047.5078125,717282.0625,0.0024568967055529,0.0228977333754301,0.0,0.0,100.0,5
167,167,256.93511962890625,846.7554321289062,0.00245529320091,66015.65625,716994.75,0.00245529320091,0.0228864811360836,0.0,0.0,100.0,5
168,168,256.8729858398437,846.5848388671875,0.0024536221753805,65983.734375,716705.875,0.0024536221753805,0.0228754580020904,0.0,0.0,100.0,5
169,169,256.810791015625,846.4130249023438,0.0024518792051821,65951.78125,716415.0,0.0024518792051821,0.0228646751493215,0.0,0.0,100.0,5
170,170,256.74853515625,846.2395629882812,0.0024500577710568,65919.8125,716121.375,0.0024500577710568,0.0228541288524866,0.0,0.0,100.0,5
171,171,256.6862487792969,846.0640258789062,0.0024481522850692,65887.828125,715824.3125,0.0024481522850692,0.0228438284248113,0.0,0.0,100.0,5
172,172,256.6239013671875,845.8860473632812,0.0024461557622998,65855.828125,715523.1875,0.0024461557622998,0.0228337924927473,0.0,0.0,100.0,5
173,173,256.5615234375,845.7051391601562,0.0024440614506602,65823.8125,715217.1875,0.0024440614506602,0.0228240732103586,0.0,0.0,100.0,5
174,174,256.4991149902344,845.5209350585938,0.0024418649263679,65791.796875,714905.625,0.0024418649263679,0.0228146575391292,0.0,0.0,100.0,5
175,175,256.4366455078125,845.3328857421875,0.0024395603686571,65759.75,714587.6875,0.0024395603686571,0.0228055380284786,0.0,0.0,100.0,5
176,176,256.37408447265625,845.1405029296875,0.0024371370673179,65727.671875,714262.5,0.0024371370673179,0.0227967258542776,0.0,0.0,100.0,5
177,177,256.3114013671875,844.9432373046875,0.002434586174786,65695.53125,713929.0625,0.002434586174786,0.0227882172912359,0.0,0.0,100.0,5
178,178,256.2486572265625,844.7406005859375,0.0024318979121744,65663.375,713586.6875,0.0024318979121744,0.0227801352739334,0.0,0.0,100.0,5
179,179,256.1858215332031,844.531982421875,0.0024290620349347,65631.171875,713234.25,0.0024290620349347,0.0227726995944976,0.0,0.0,100.0,5
180,180,256.1228942871094,844.3167724609375,0.0024260687641799,65598.9375,712870.8125,0.0024260687641799,0.0227657295763492,0.0,0.0,100.0,5
181,181,256.0598449707031,844.0942993164062,0.0024229057598859,65566.640625,712495.1875,0.0024229057598859,0.0227592121809721,0.0,0.0,100.0,5
